UTC calendar date,Longitude (deg),Latitude (deg),Altitude (km)
2010-02-24 03:43:20.000000 UTC,87.94131307,-73.90488953,52.98725831
2010-02-24 04:00:00.000000 UTC,89.8996171,-20.95791093,51.60037802
2010-02-24 04:16:40.000000 UTC,90.43782951,32.10400606,49.84207962
2010-02-24 04:33:20.000000 UTC,97.99246148,85.19653158,49.19029036
2010-02-24 04:50:00.000000 UTC,-90.9113047,41.62561373,50.18264261
2010-02-24 05:06:40.000000 UTC,-90.31883983,-11.41589606,51.83912098
2010-02-24 05:23:20.000000 UTC,-89.19072929,-64.36616362,52.86337859
2010-02-24 05:40:00.000000 UTC,87.93301961,-62.69142892,52.68338334
2010-02-24 05:56:40.000000 UTC,88.98237329,-9.72179918,51.41448874
2010-02-24 06:13:20.000000 UTC,89.58574107,43.34344422,49.91331711
2010-02-24 06:30:00.000000 UTC,-97.14895169,83.48897566,49.37864626
2010-02-24 06:46:40.000000 UTC,-91.76484232,30.40602721,50.33458006
2010-02-24 07:03:20.000000 UTC,-91.23526037,-22.63221817,51.80284339
2010-02-24 07:20:00.000000 UTC,-89.0380606,-75.58084814,52.71774892
2010-02-24 07:36:40.000000 UTC,87.33949185,-51.46381371,52.56631044
2010-02-24 07:53:20.000000 UTC,88.05623294,1.51465538,51.37445777
2010-02-24 08:10:00.000000 UTC,88.83453207,54.57726014,49.95877242
2010-02-24 08:26:40.000000 UTC,-94.38565818,72.28002576,49.4286935
2010-02-24 08:43:20.000000 UTC,-92.66236033,19.17603618,50.34984885
2010-02-24 09:00:00.000000 UTC,-92.12346767,-33.8631915,51.7685207
2010-02-24 09:16:40.000000 UTC,-80.72650917,-86.75817492,52.69876036
2010-02-24 09:33:20.000000 UTC,86.55789502,-40.23252444,52.59675147
2010-02-24 09:50:00.000000 UTC,87.13198297,12.74631501,51.38915842
2010-02-24 10:06:40.000000 UTC,88.329273,65.80518026,49.93601519
2010-02-24 10:23:20.000000 UTC,-94.55773535,61.05173017,49.37106905
2010-02-24 10:40:00.000000 UTC,-93.58139141,7.93864853,50.31208944
2010-02-24 10:56:40.000000 UTC,-92.95596963,-45.10102828,51.78319378
2010-02-24 11:13:20.000000 UTC,81.45191807,-81.90859905,52.79769085
2010-02-24 11:30:00.000000 UTC,85.69465258,-29.00509616,52.70692258
2010-02-24 11:46:40.000000 UTC,86.2209739,23.97114492,51.39941468
2010-02-24 12:03:20.000000 UTC,88.71320579,77.02430542,49.8009707
2010-02-24 12:20:00.000000 UTC,-95.2022917,49.81781737,49.23828328
2010-02-24 12:36:40.000000 UTC,-94.50794761,-3.3038738,50.26292687
2010-02-24 12:53:20.000000 UTC,-93.67229555,-56.33883861,51.88337866
2010-02-24 13:10:00.000000 UTC,83.21354303,-70.69599452,53.00335067
2010-02-24 13:26:40.000000 UTC,84.79140901,-17.78611224,52.84990464
2010-02-24 13:43:20.000000 UTC,85.3397966,35.1875861,51.34219974
2010-02-24 14:00:00.000000 UTC,106.26243198,88.13626197,49.57990742
2010-02-24 14:16:40.000000 UTC,-96.00708529,38.5805008,49.06540711
2010-02-24 14:33:20.000000 UTC,-95.43124001,-14.5477546,50.25846131
2010-02-24 14:50:00.000000 UTC,-94.09439628,-67.57141874,52.07966
2010-02-24 15:06:40.000000 UTC,82.9314637,-59.47912443,53.26653765
2010-02-24 15:23:20.000000 UTC,83.86791103,-6.5756547,52.96418614
2010-02-24 15:40:00.000000 UTC,84.51730464,46.39787766,51.2204024
2010-02-24 15:56:40.000000 UTC,-100.49719677,80.48499829,49.31137213
2010-02-24 16:13:20.000000 UTC,-96.88344105,27.34337248,48.90943607
2010-02-24 16:30:00.000000 UTC,-96.34042994,-25.78830283,50.32067205
2010-02-24 16:46:40.000000 UTC,-93.32808091,-78.79126391,52.31410732
2010-02-24 17:03:20.000000 UTC,82.25421373,-48.26576252,53.52797699
2010-02-24 17:20:00.000000 UTC,82.93628127,4.63089674,53.01862268
2010-02-24 17:36:40.000000 UTC,83.82060608,57.60525032,51.05705894
2010-02-24 17:53:20.000000 UTC,-99.28192776,69.27612304,49.06533683
2010-02-24 18:10:00.000000 UTC,-97.7955079,16.10913872,48.81522879
2010-02-24 18:26:40.000000 UTC,-97.21689849,-37.02234082,50.42211117
2010-02-24 18:43:20.000000 UTC,-4.95535467,-89.30056619,52.55268263
2010-02-24 19:00:00.000000 UTC,81.43374907,-37.05782086,53.75560899
2010-02-24 19:16:40.000000 UTC,82.00777855,15.83271656,53.02320826
2010-02-24 19:33:20.000000 UTC,83.46116075,68.80791698,50.86479962
2010-02-24 19:50:00.000000 UTC,-99.63820604,58.06046825,48.84937289
2010-02-24 20:06:40.000000 UTC,-98.72412131,4.8800614,48.76786611
2010-02-24 20:23:20.000000 UTC,-98.02478369,-48.24652426,50.57441509
2010-02-24 20:40:00.000000 UTC,77.49920094,-78.73214768,52.84363974
2010-02-24 20:56:40.000000 UTC,80.54841691,-25.86345872,53.97521921
2010-02-24 21:13:20.000000 UTC,81.09652368,27.02277024,52.97578438
2010-02-24 21:30:00.000000 UTC,84.58375059,79.99307106,50.59725346
2010-02-24 21:46:40.000000 UTC,-100.33765577,46.84779135,48.62072853
2010-02-24 22:03:20.000000 UTC,-99.65686161,-6.34233907,48.7754951
2010-02-24 22:20:00.000000 UTC,-98.68640137,-59.45723875,50.83103347
2010-02-24 22:36:40.000000 UTC,78.25432725,-67.55038512,53.20482488
2010-02-24 22:53:20.000000 UTC,79.63171045,-14.68719386,54.16748978
2010-02-24 23:10:00.000000 UTC,80.21833788,38.19787929,52.85253782
2010-02-24 23:26:40.000000 UTC,-130.81570118,88.60048609,50.24919818
2010-02-24 23:43:20.000000 UTC,-101.1634131,35.63842935,48.37190925
2010-02-25 00:00:00.000000 UTC,-100.5856996,-17.55837875,48.84062332
2010-02-25 00:16:40.000000 UTC,-98.95149527,-70.65553316,51.15236496
2010-02-25 00:33:20.000000 UTC,77.83539797,-56.37340048,53.57644163
2010-02-25 00:50:00.000000 UTC,78.6991348,-3.52064867,54.28736698
2010-02-25 01:06:40.000000 UTC,79.40158565,49.36685373,52.63441913
2010-02-25 01:23:20.000000 UTC,-104.75354789,77.58354996,49.85674488
2010-02-25 01:40:00.000000 UTC,-102.04846373,24.42975726,48.16637307
2010-02-25 01:56:40.000000 UTC,-101.50097326,-28.77067997,48.93252303
2010-02-25 02:13:20.000000 UTC,-97.18254872,-81.83774119,51.45916761
2010-02-25 02:30:00.000000 UTC,77.12135505,-45.195876,53.89837444
2010-02-25 02:46:40.000000 UTC,77.75980869,7.64909049,54.30168293
2010-02-25 03:03:20.000000 UTC,78.72315965,60.5408555,52.37323105
2010-02-25 03:20:00.000000 UTC,-104.21829578,66.39765692,49.48771996
2010-02-25 03:36:40.000000 UTC,-102.96586385,13.21721479,48.03633674
2010-02-25 03:53:20.000000 UTC,-102.38601916,-39.98289995,49.05980658
2010-02-25 04:10:00.000000 UTC,64.40846115,-86.86037652,51.75712355
2010-02-25 04:26:40.000000 UTC,76.28858125,-34.01619387,54.15624078
2010-02-25 04:43:20.000000 UTC,76.82191001,18.82418995,54.22427596
2010-02-25 05:00:00.000000 UTC,78.44978042,71.72295572,52.02479553
2010-02-25 05:16:40.000000 UTC,-104.68002571,55.19213644,49.11097642
2010-02-25 05:33:20.000000 UTC,-103.90111506,1.9930524,47.94741814
2010-02-25 05:50:00.000000 UTC,-103.20813972,-51.20169575,49.24973258
2010-02-25 06:06:40.000000 UTC,73.23338732,-75.71877431,52.11485366
2010-02-25 06:23:20.000000 UTC,75.3964735,-22.83374876,54.38511279
2010-02-25 06:40:00.000000 UTC,75.8947017,30.00490418,54.10244998
2010-02-25 06:56:40.000000 UTC,80.52239112,82.90402857,51.55711994
2010-02-25 07:13:20.000000 UTC,-105.41321821,43.96657565,48.69297727
2010-02-25 07:30:00.000000 UTC,-104.84515744,-9.24949499,47.88965862
2010-02-25 07:46:40.000000 UTC,-103.8800635,-62.43460431,49.52469258
2010-02-25 08:03:20.000000 UTC,73.41788674,-64.51511199,52.56627627
2010-02-25 08:20:00.000000 UTC,74.47081328,-11.64412487,54.64161233
2010-02-25 08:36:40.000000 UTC,74.99293972,41.19310516,53.91677611
2010-02-25 08:53:20.000000 UTC,-114.15274276,85.80943382,50.97542588
2010-02-25 09:10:00.000000 UTC,-106.26191482,32.72014423,48.21710634
2010-02-25 09:26:40.000000 UTC,-105.78990825,-20.51353299,47.84345977
2010-02-25 09:43:20.000000 UTC,-104.06872478,-73.68216356,49.95677577
2010-02-25 10:00:00.000000 UTC,72.85754908,-53.29975951,53.19240209
2010-02-25 10:16:40.000000 UTC,73.52545813,-0.45388996,54.94702026
2010-02-25 10:33:20.000000 UTC,74.15227947,52.3822963,53.58048736
2010-02-25 10:50:00.000000 UTC,-108.941427,74.61894989,50.19439967
2010-02-25 11:06:40.000000 UTC,-107.17120354,21.45136701,47.64005183
2010-02-25 11:23:20.000000 UTC,-106.72235726,-31.80060075,47.86257301
2010-02-25 11:40:00.000000 UTC,-100.52524395,-84.92132533,50.6776711
2010-02-25 11:56:40.000000 UTC,72.07406778,-42.08904117,54.06662194
2010-02-25 12:13:20.000000 UTC,72.5712878,10.72278875,55.23200709
2010-02-25 12:30:00.000000 UTC,73.46397376,63.56540325,52.95928072
2010-02-25 12:46:40.000000 UTC,-109.00142269,63.38600895,49.12426193
2010-02-25 13:03:20.000000 UTC,-108.11355843,10.15744325,46.99280144
2010-02-25 13:20:00.000000 UTC,-107.62301813,-43.1062016,48.14481012
2010-02-25 13:36:40.000000 UTC,66.41092108,-83.75761095,51.79533557
2010-02-25 13:53:20.000000 UTC,71.19550107,-30.89878053,55.12604073
2010-02-25 14:10:00.000000 UTC,71.61592511,21.87754325,55.32522127
2010-02-25 14:26:40.000000 UTC,73.27564462,74.74477545,51.89415953
2010-02-25 14:43:20.000000 UTC,-109.6438275,52.12759901,47.77786899
2010-02-25 15:00:00.000000 UTC,-109.07284775,-1.16479504,46.42570714
2010-02-25 15:16:40.000000 UTC,-108.45489355,-54.42272181,48.85714102
2010-02-25 15:33:20.000000 UTC,68.84844174,-72.5309855,53.30710086
2010-02-25 15:50:00.000000 UTC,70.26847779,-19.73578239,56.20773274
2010-02-25 16:06:40.000000 UTC,70.66877313,33.0162032,55.01358723
2010-02-25 16:23:20.000000 UTC,77.73926808,85.91607581,50.34190249
2010-02-25 16:40:00.000000 UTC,-110.46896656,40.83272763,46.29087363
2010-02-25 16:56:40.000000 UTC,-110.03883063,-12.51730407,46.17123552
2010-02-25 17:13:20.000000 UTC,-109.11399692,-65.73924419,50.15152645
2010-02-25 17:30:00.000000 UTC,68.56638671,-61.31640272,55.12105157
2010-02-25 17:46:40.000000 UTC,69.31430183,-8.60117124,57.09185228
2010-02-25 18:03:20.000000 UTC,69.74949235,44.15037419,54.10076536
2010-02-25 18:20:00.000000 UTC,-115.06886507,82.80314656,48.36771277
2010-02-25 18:36:40.000000 UTC,-111.37481589,29.49717774,44.88531396
2010-02-25 18:53:20.000000 UTC,-111.00251392,-23.89002335,46.47495598
2010-02-25 19:10:00.000000 UTC,-109.13355573,-77.03776302,51.98966409
2010-02-25 19:26:40.000000 UTC,67.85694661,-50.13361739,57.00670652
2010-02-25 19:43:20.000000 UTC,68.3444893,2.51196889,57.52279198
2010-02-25 20:00:00.000000 UTC,68.89658926,55.29636446,52.56249723
2010-02-25 20:16:40.000000 UTC,-113.51958248,71.55027563,46.19062148
2010-02-25 20:33:20.000000 UTC,-112.32185794,18.12729606,43.83143845
2010-02-25 20:50:00.000000 UTC,-111.95347346,-35.26418455,47.42172005
2010-02-25 21:06:40.000000 UTC,-95.99873985,-88.24904223,54.16271668
2010-02-25 21:23:20.000000 UTC,67.0002678,-38.98321375,58.68328063
2010-02-25 21:40:00.000000 UTC,67.3668468,13.61791317,57.32462621
2010-02-25 21:56:40.000000 UTC,68.21495951,66.47028213,50.53647658
2010-02-25 22:13:20.000000 UTC,-113.93584585,60.24562291,44.08873646
2010-02-25 22:30:00.000000 UTC,-113.29092747,6.73531262,43.32762969
2010-02-25 22:46:40.000000 UTC,-112.87310337,-46.6223497,48.93895151
2010-02-25 23:03:20.000000 UTC,63.64991282,-80.4315259,56.42747069
2010-02-25 23:20:00.000000 UTC,66.07538621,-27.85676748,59.90770758
2010-02-25 23:36:40.000000 UTC,66.38925308,24.73405035,56.43577455
2010-02-25 23:53:20.000000 UTC,68.18742114,77.68202716,48.24987405
2010-02-26 00:10:00.000000 UTC,-114.69902301,48.90020379,42.33556573
2010-02-26 00:26:40.000000 UTC,-114.27098542,-4.66327172,43.50926694
2010-02-26 00:43:20.000000 UTC,-113.71903174,-57.94992455,50.87830946
2010-02-26 01:00:00.000000 UTC,64.19435365,-69.24029439,58.53499276
2010-02-26 01:16:40.000000 UTC,65.11327628,-16.74292793,60.52218211
2010-02-26 01:33:20.000000 UTC,65.42318946,35.87560692,54.92023341
2010-02-26 01:50:00.000000 UTC,88.66273113,88.85694453,45.93587329
2010-02-26 02:06:40.000000 UTC,-115.58508317,37.52245197,41.11791224
2010-02-26 02:23:20.000000 UTC,-115.25487466,-16.05379736,44.40137998
2010-02-26 02:40:00.000000 UTC,-114.36163222,-69.23797083,53.08595635
2010-02-26 02:56:40.000000 UTC,63.61857756,-58.07844528,60.28665361
2010-02-26 03:13:20.000000 UTC,64.12959783,-5.62998377,60.45181133
2010-02-26 03:30:00.000000 UTC,64.48776273,47.05249773,52.94084331
2010-02-26 03:46:40.000000 UTC,-118.60631468,79.7276522,43.76470418
2010-02-26 04:03:20.000000 UTC,-116.52867198,26.12246755,40.51261963
2010-02-26 04:20:00.000000 UTC,-116.23663117,-27.42557175,45.88346675
2010-02-26 04:36:40.000000 UTC,-114.06034151,-80.48219486,55.37496527
2010-02-26 04:53:20.000000 UTC,62.79288743,-46.9432523,61.58297639
2010-02-26 05:10:00.000000 UTC,63.13411914,5.49065282,59.69718493
2010-02-26 05:26:40.000000 UTC,63.62489005,58.26786406,50.65076171
2010-02-26 05:43:20.000000 UTC,-118.31933831,68.38296114,41.87427959
2010-02-26 06:00:00.000000 UTC,-117.50340491,14.71136908,40.5579423
2010-02-26 06:16:40.000000 UTC,-117.20545498,-38.77015085,47.84998599
2010-02-26 06:33:20.000000 UTC,48.70536429,-88.25013631,57.61176954
2010-02-26 06:50:00.000000 UTC,61.87075314,-35.82915765,62.3719248
2010-02-26 07:06:40.000000 UTC,62.13432683,16.62459337,58.31920175
2010-02-26 07:23:20.000000 UTC,62.96372142,69.52010149,48.19521236
2010-02-26 07:40:00.000000 UTC,-118.95877525,57.00265641,40.36174982
2010-02-26 07:56:40.000000 UTC,-118.4970211,3.30159802,41.25965751
2010-02-26 08:13:20.000000 UTC,-118.14288651,-50.08207877,50.12637251
2010-02-26 08:30:00.000000 UTC,59.49726281,-77.11948485,59.64780127
2010-02-26 08:46:40.000000 UTC,60.90052589,-24.72509364,62.60146834
2010-02-26 09:03:20.000000 UTC,61.13608001,27.7809079,56.44609057
2010-02-26 09:20:00.000000 UTC,63.26257733,80.80660454,45.7615403
2010-02-26 09:36:40.000000 UTC,-119.81518316,45.59981104,39.36492622
2010-02-26 09:53:20.000000 UTC,-119.5035062,-8.09407823,42.54668896
2010-02-26 10:10:00.000000 UTC,-119.00207978,-61.35876887,52.49828598
2010-02-26 10:26:40.000000 UTC,59.29015191,-65.97330349,61.29530351
2010-02-26 10:43:20.000000 UTC,59.90159214,-13.61430601,62.24568472
2010-02-26 11:00:00.000000 UTC,60.14820886,38.97155136,54.26515522
2010-02-26 11:16:40.000000 UTC,-130.68819412,87.82053309,43.59836002
2010-02-26 11:33:20.000000 UTC,-120.7579936,34.18711161,38.98343539
2010-02-26 11:50:00.000000 UTC,-120.51621057,-19.46504546,44.23165707
2010-02-26 12:06:40.000000 UTC,-119.6119885,-72.60073312,54.75980917
2010-02-26 12:23:20.000000 UTC,58.53333711,-54.83821911,62.42823976
2010-02-26 12:40:00.000000 UTC,58.88514194,-2.48313837,61.33380748
2010-02-26 12:56:40.000000 UTC,59.19106687,50.20210321,51.98207364
2010-02-26 13:13:20.000000 UTC,-123.00662989,76.49134041,41.85462513
2010-02-26 13:30:00.000000 UTC,-121.74493878,22.7768767,39.19834932
2010-02-26 13:46:40.000000 UTC,-121.52472324,-30.80565522,46.10693099
2010-02-26 14:03:20.000000 UTC,-118.5660621,-83.80851628,56.78130155
2010-02-26 14:20:00.000000 UTC,57.62102527,-43.70702305,63.04066937
2010-02-26 14:36:40.000000 UTC,57.86133915,8.67338778,59.98955596
2010-02-26 14:53:20.000000 UTC,58.31714895,61.46968316,49.74030023
2010-02-26 15:10:00.000000 UTC,-123.31935318,65.11267107,40.59046888
2010-02-26 15:26:40.000000 UTC,-122.75603609,11.37744719,39.92620897
2010-02-26 15:43:20.000000 UTC,-122.51399116,-42.11422406,48.14647499
2010-02-26 16:00:00.000000 UTC,52.9978856,-84.98312873,58.55252878
2010-02-26 16:16:40.000000 UTC,56.64376561,-32.58084766,63.18386654
2010-02-26 16:33:20.000000 UTC,56.83838068,19.84973518,58.31436406
2010-02-26 16:50:00.000000 UTC,57.70790283,72.76271179,47.62736049
2010-02-26 17:06:40.000000 UTC,-124.11323531,53.72423912,39.79182694
2010-02-26 17:23:20.000000 UTC,-123.77880344,-0.00122507,41.09238235
2010-02-26 17:40:00.000000 UTC,-123.45871817,-53.38612768,50.26747282
2010-02-26 17:56:40.000000 UTC,54.72691367,-73.83465999,60.01728441
2010-02-26 18:13:20.000000 UTC,55.63628652,-21.45739746,62.84418696
2010-02-26 18:30:00.000000 UTC,55.82471461,31.04442656,56.40672885
2010-02-26 18:46:40.000000 UTC,58.87962557,84.06950462,45.74786327
2010-02-26 19:03:20.000000 UTC,-125.04063723,42.33785151,39.47732253
2010-02-26 19:20:00.000000 UTC,-124.80481738,-11.35077587,42.5947164
2010-02-26 19:36:40.000000 UTC,-124.29606665,-64.61980684,52.33880413
2010-02-26 19:53:20.000000 UTC,54.16606552,-62.70176404,61.0896511
2010-02-26 20:10:00.000000 UTC,54.6140564,-10.32968346,62.06607894
2010-02-26 20:26:40.000000 UTC,54.83104513,42.25865518,54.39368253
2010-02-26 20:43:20.000000 UTC,-129.3500684,84.58071756,44.18349614
2010-02-26 21:00:00.000000 UTC,-126.02189434,30.9617041,39.60208434
2010-02-26 21:16:40.000000 UTC,-125.82709896,-22.66872456,44.27825945
2010-02-26 21:33:20.000000 UTC,-124.77334596,-75.81939663,54.23770419
2010-02-26 21:50:00.000000 UTC,53.30922673,-51.58200505,61.75408511
2010-02-26 22:06:40.000000 UTC,53.58496918,0.80737803,60.95390194
2010-02-26 22:23:20.000000 UTC,53.87816146,53.49185921,52.38314103
2010-02-26 22:40:00.000000 UTC,-127.88839006,73.25104158,42.92620226
2010-02-26 22:56:40.000000 UTC,-127.02978747,19.59760365,40.07469323
2010-02-26 23:13:20.000000 UTC,-126.83897176,-33.95969126,46.04180878
2010-02-26 23:30:00.000000 UTC,-120.88907578,-86.98400927,55.91859526
2010-02-26 23:46:40.000000 UTC,52.35727075,-40.46562136,62.06299341
2010-02-27 00:03:20.000000 UTC,52.55343012,11.95876667,59.62847638
2010-02-27 00:20:00.000000 UTC,53.02667618,64.74381863,50.44713642
2010-02-27 00:36:40.000000 UTC,-128.4724113,61.90654808,41.96217255
2010-02-27 00:53:20.000000 UTC,-128.05301934,8.24360285,40.82243818
2010-02-27 01:10:00.000000 UTC,-127.82919665,-45.23049999,47.85925839
2010-02-27 01:26:40.000000 UTC,49.43223706,-81.82749638,57.40900755
2010-02-27 01:43:20.000000 UTC,51.36207284,-29.34799357,62.07626608
2010-02-27 02:00:00.000000 UTC,51.5246818,23.12447288,58.12744159
2010-02-27 02:16:40.000000 UTC,52.53392399,76.01001776,48.65506364
2010-02-27 02:33:20.000000 UTC,-129.33913871,50.55926818,41.30025728
2010-02-27 02:50:00.000000 UTC,-129.08340428,-3.09568705,41.77692365
2010-02-27 03:06:40.000000 UTC,-128.76927606,-56.47893926,49.68210336
2010-02-27 03:23:20.000000 UTC,49.69475579,-70.68221793,58.68909725
2010-02-27 03:40:00.000000 UTC,50.34468857,-18.22851147,61.81944695
2010-02-27 03:56:40.000000 UTC,50.50632831,34.30188509,56.54072348
2010-02-27 04:13:20.000000 UTC,56.85844981,87.2710627,47.0957251
2010-02-27 04:30:00.000000 UTC,-130.29764539,39.22005389,40.96889872
2010-02-27 04:46:40.000000 UTC,-130.11367891,-14.40980199,42.91983215
2010-02-27 05:03:20.000000 UTC,-129.58114677,-67.69748239,51.43586458
2010-02-27 05:20:00.000000 UTC,48.97989707,-59.55164801,59.68670825
2010-02-27 05:36:40.000000 UTC,49.31620146,-7.10815128,61.27556237
2010-02-27 05:53:20.000000 UTC,49.5082421,45.48819745,54.93331926
2010-02-27 06:10:00.000000 UTC,-133.03072969,81.42569413,45.77640997
2010-02-27 06:26:40.000000 UTC,-131.29425106,27.89573512,40.93750316
2010-02-27 06:43:20.000000 UTC,-131.13904437,-25.69356207,44.2370899
2010-02-27 07:00:00.000000 UTC,-129.89249967,-78.88285056,53.06492571
2010-02-27 07:16:40.000000 UTC,48.07801891,-48.43799698,60.36501073
2010-02-27 07:33:20.000000 UTC,48.28209259,4.01254098,60.47816247
2010-02-27 07:50:00.000000 UTC,48.54827457,56.68303674,53.30832983
2010-02-27 08:06:40.000000 UTC,-132.88193148,70.1470034,44.65986135
2010-02-27 08:23:20.000000 UTC,-132.30979376,16.5838289,41.17875929
2010-02-27 08:40:00.000000 UTC,-132.1583351,-36.95044662,45.70167811
2010-02-27 08:56:40.000000 UTC,-33.19445339,-89.70944078,54.5596894
2010-02-27 09:13:20.000000 UTC,47.10985799,-37.33664965,60.74465213
2010-02-27 09:30:00.000000 UTC,47.24343296,15.1381932,59.42352717
2010-02-27 09:46:40.000000 UTC,47.68012797,67.89129395,51.65512928
2010-02-27 10:03:20.000000 UTC,-133.60621228,58.85585455,43.71663672
2010-02-27 10:20:00.000000 UTC,-133.33754274,5.27617202,41.69119425
2010-02-27 10:36:40.000000 UTC,-133.16851741,-48.18908287,47.29525422
2010-02-27 10:53:20.000000 UTC,45.06218382,-78.80822462,55.9497284
2010-02-27 11:10:00.000000 UTC,46.10913477,-26.24016965,60.8400024
2010-02-27 11:26:40.000000 UTC,46.19980497,26.27435573,58.08504771
2010-02-27 11:43:20.000000 UTC,47.18683405,79.12034846,49.94920698
2010-02-27 12:00:00.000000 UTC,-134.50902748,47.54490731,42.93997746
2010-02-27 12:16:40.000000 UTC,-134.37607478,-6.03675285,42.47541502
2010-02-27 12:33:20.000000 UTC,-134.15826626,-59.41912367,49.02809977
2010-02-27 12:50:00.000000 UTC,44.74122548,-67.67753027,57.24975348
2010-02-27 13:06:40.000000 UTC,45.08779301,-15.14018962,60.66343613
2010-02-27 13:23:20.000000 UTC,45.15102051,37.42913979,56.47043489
2010-02-27 13:40:00.000000 UTC,-163.72090967,89.56347428,48.193633
2010-02-27 13:56:40.000000 UTC,-135.48185496,36.2066032,42.34483103
2010-02-27 14:13:20.000000 UTC,-135.4247809,-17.3598121,43.56617801
2010-02-27 14:30:00.000000 UTC,-135.08196905,-70.64463916,50.90713829
2010-02-27 14:46:40.000000 UTC,43.92556646,-56.55017839,58.42859755
2010-02-27 15:03:20.000000 UTC,44.04991946,-4.03108094,60.17597691
2010-02-27 15:20:00.000000 UTC,44.09950129,48.60994482,54.58617
2010-02-27 15:36:40.000000 UTC,-137.08217085,78.31933565,46.42640163
2010-02-27 15:53:20.000000 UTC,-136.49298142,24.84121823,42.03032183
2010-02-27 16:10:00.000000 UTC,-136.48370186,-28.68894967,45.00509827
2010-02-27 16:26:40.000000 UTC,-135.63570613,-81.8612179,52.89516373
2010-02-27 16:43:20.000000 UTC,42.97940207,-45.42757035,59.41302271
2010-02-27 17:00:00.000000 UTC,42.99642972,7.09005255,59.32955698
2010-02-27 17:16:40.000000 UTC,43.0507917,59.82152073,52.47708249
2010-02-27 17:33:20.000000 UTC,-137.653455,66.98831907,44.75751061
2010-02-27 17:50:00.000000 UTC,-137.5302458,13.45561173,42.09579692
2010-02-27 18:06:40.000000 UTC,-137.5538132,-40.01470393,46.76731304
2010-02-27 18:23:20.000000 UTC,40.05121032,-86.93266606,54.90428094
2010-02-27 18:40:00.000000 UTC,41.97495819,-34.30969176,60.11107204
2010-02-27 18:56:40.000000 UTC,41.92821139,18.22728307,58.05884541
2010-02-27 19:13:20.000000 UTC,42.02149816,71.06724425,50.24138472
2010-02-27 19:30:00.000000 UTC,-138.56548073,55.62443295,43.31810858
2010-02-27 19:46:40.000000 UTC,-138.58799404,2.05963402,42.60440509
2010-02-27 20:03:20.000000 UTC,-138.63699363,-51.32702721,48.8102523
2010-02-27 20:20:00.000000 UTC,40.81683314,-75.75109345,56.84152469
2010-02-27 20:36:40.000000 UTC,40.93711267,-23.19505646,60.43538135
2010-02-27 20:53:20.000000 UTC,40.84643998,29.38455246,56.37418426
2010-02-27 21:10:00.000000 UTC,41.12385526,82.3474547,48.00509144
2010-02-27 21:26:40.000000 UTC,-139.56893166,44.2356033,42.24454837
2010-02-27 21:43:20.000000 UTC,-139.6619736,-9.33399905,43.56681781
2010-02-27 22:00:00.000000 UTC,-139.74047878,-62.61647265,51.03463757
2010-02-27 22:16:40.000000 UTC,39.95342927,-64.58797989,58.5553824
2010-02-27 22:33:20.000000 UTC,39.87707681,-12.0785738,60.30261795
2010-02-27 22:50:00.000000 UTC,39.75042902,40.56714536,54.37070571
2010-02-27 23:06:40.000000 UTC,-140.88979388,86.34023048,45.91297197
2010-02-27 23:23:20.000000 UTC,-140.61121234,32.8334376,41.63257555
2010-02-27 23:40:00.000000 UTC,-140.75094966,-20.71302512,44.91283358
2010-02-27 23:56:40.000000 UTC,-140.89323318,-73.87957607,53.23922123
2010-02-28 00:13:20.000000 UTC,38.95088732,-53.4371869,59.89190793
2010-02-28 00:30:00.000000 UTC,38.8001868,-0.9473533,59.6835436
2010-02-28 00:46:40.000000 UTC,38.63324013,51.78239351,52.25716758
2010-02-28 01:03:20.000000 UTC,-141.49538315,75.00099422,44.11400109
2010-02-28 01:20:00.000000 UTC,-141.67536055,21.42892334,41.48177177
2010-02-28 01:36:40.000000 UTC,-141.85569379,-32.07182113,46.48185038
2010-02-28 01:53:20.000000 UTC,-142.39390508,-85.12161171,55.23656079
2010-02-28 02:10:00.000000 UTC,37.90279787,-42.28572816,60.7978526
2010-02-28 02:26:40.000000 UTC,37.70798847,10.2094869,58.67719747
2010-02-28 02:43:20.000000 UTC,37.47438276,63.03267059,50.21657455
2010-02-28 03:00:00.000000 UTC,-142.51778259,63.63952684,42.685851
2010-02-28 03:16:40.000000 UTC,-142.75598941,10.02715819,41.70582061
2010-02-28 03:33:20.000000 UTC,-142.98147075,-43.41121076,48.16971259
2010-02-28 03:50:00.000000 UTC,37.57749777,-83.65083356,56.99551279
2010-02-28 04:06:40.000000 UTC,36.83133879,-31.12863486,61.31625334
2010-02-28 04:23:20.000000 UTC,36.60050904,21.39131946,57.39197041
2010-02-28 04:40:00.000000 UTC,36.19753024,74.31296414,48.31114335
2010-02-28 04:56:40.000000 UTC,-143.58549658,52.26195396,41.6047343
2010-02-28 05:13:20.000000 UTC,-143.84991598,-1.36936338,42.22500202
2010-02-28 05:30:00.000000 UTC,-144.14384321,-54.7326177,49.93108255
2010-02-28 05:46:40.000000 UTC,36.19502996,-72.43613129,58.5470526
2010-02-28 06:03:20.000000 UTC,35.74529674,-19.96542136,61.48770722
2010-02-28 06:20:00.000000 UTC,35.4751274,32.59591749,55.88036377
2010-02-28 06:36:40.000000 UTC,33.91128922,85.61901992,46.52685956
2010-02-28 06:53:20.000000 UTC,-144.66908349,40.86968053,40.83454947
